528,232,0,536,320,0,800,208,0,784,248,0,328,112,0,584,296,0,656,208,0,728,552,0,712,552,0,704,552,0,712,584,0,688,104,0,720,552,0,720,584,0,688,96,0,512,216,0,544,216,0,488,240,0,552,232,0,736,608,0,736,608,0,728,608,0,416,920,0,416,920,0,688,608,0
488,240,0,504,312,0,448,312,0,352,232,0,656,88,0,560,304,0,640,200,0,656,88,0,520,520,0,488,520,0,464,712,0,448,888,0,560,520,0,584,704,0,616,872,0,472,232,0,504,224,0,464,240,0,528,232,0,736,608,0,736,608,0,736,608,0,416,920,0,416,920,0,456,896,0
512,392,0,512,448,0,456,448,0,360,360,0,296,272,0,560,448,0,648,344,0,688,240,0,528,632,0,488,632,0,480,760,0,448,888,0,560,632,0,576,744,0,608,880,0,496,376,0,528,376,0,472,384,0,544,384,0,608,920,0,624,912,0,616,880,0,416,920,0,416,920,0,456,896,0
512,240,0,512,312,0,464,312,0,360,224,0,736,608,0,568,304,0,656,208,0,680,96,0,832,544,0,832,544,0,832,560,0,448,888,0,832,544,0,464,696,0,608,872,0,496,232,0,520,224,0,472,240,0,544,240,0,312,96,0,840,584,0,840,576,0,416,920,0,416,920,0,456,896,0
512,240,0,512,312,0,464,312,0,360,216,0,320,128,0,568,304,0,656,208,0,672,104,0,832,544,0,832,544,0,464,704,0,448,880,0,832,544,0,584,704,0,608,872,0,496,224,0,528,224,0,480,240,0,544,240,0,736,608,0,736,608,0,616,880,0,416,920,0,416,920,0,448,896,0
520,240,0,520,312,0,464,312,0,352,240,0,200,664,0,576,304,0,664,224,0,672,112,0,520,512,0,488,512,0,464,712,0,448,880,0,560,512,0,584,696,0,608,872,0,504,224,0,536,224,0,480,240,0,552,240,0,744,608,0,744,608,0,616,880,0,416,920,0,416,920,0,456,888,0
520,240,0,512,312,0,456,312,0,344,240,0,296,144,0,568,312,0,656,232,0,680,120,0,520,520,0,488,520,0,472,712,0,448,880,0,560,520,0,584,704,0,608,872,0,504,232,0,536,232,0,480,240,0,552,240,0,736,608,0,736,608,0,616,880,0,416,920,0,416,920,0,456,888,0
544,384,0,560,432,0,504,440,0,384,376,0,320,296,0,608,424,0,704,328,0,832,536,0,832,544,0,568,600,0,528,744,0,448,888,0,832,544,0,648,728,0,616,880,0,528,368,0,560,360,0,512,376,0,584,368,0,432,224,0,440,224,0,608,888,0,424,920,0,416,920,0,448,888,0
448,392,0,440,440,0,392,432,0,280,360,0,224,256,0,496,448,0,608,384,0,640,272,0,432,608,0,400,608,0,384,744,0,440,888,0,472,608,0,496,744,0,600,872,0,432,376,0,464,376,0,416,384,0,488,376,0,416,920,0,416,928,0,608,872,0,416,920,0,416,920,0,456,888,0
528,240,0,520,328,0,464,336,0,376,368,0,328,392,0,584,336,0,672,376,0,728,392,0,832,544,0,832,544,0,464,712,0,448,880,0,832,544,0,592,712,0,608,872,0,512,232,0,536,232,0,488,248,0,560,248,0,736,608,0,736,608,0,616,880,0,416,920,0,416,920,0,456,896,0
