42.00000000000001,28.000000000000004,42.00000000000001,31.000000000000004,37.00000000000001,31.000000000000004,31.000000000000004,26.000000000000004,28.000000000000004,20.0,46.00000000000001,31.000000000000004,52.00000000000001,26.000000000000004,55.0,20.0,42.00000000000001,46.00000000000001,39.0,46.00000000000001,36.1,58.0,33.0,70.0,45.0,46.00000000000001,47.00000000000001,57.00000000000001,51.00000000000001,70.0,41.00000000000001,26.000000000000004,42.99999999999999,26.000000000000004,40.0,27.0,44.0,27.0,54.0,73.0,54.0,72.0,50.0,71.0,29.0,73.0,29.0,72.0,34.0,71.0
42.00000000000001,28.000000000000004,42.00000000000001,31.000000000000004,37.00000000000001,31.000000000000004,31.000000000000004,26.000000000000004,28.000000000000004,20.0,46.00000000000001,31.000000000000004,52.00000000000001,26.000000000000004,55.0,20.0,42.00000000000001,46.00000000000001,39.0,46.00000000000001,36.92000000000001,58.0,33.0,70.0,45.0,46.00000000000001,47.00000000000001,57.00000000000001,51.00000000000001,70.0,41.00000000000001,26.000000000000004,42.99999999999999,26.000000000000004,40.0,27.0,44.0,27.0,54.0,73.0,54.0,72.0,50.0,71.0,29.0,73.0,29.0,72.0,34.0,71.0
42.00000000000001,27.96,42.00000000000001,31.000000000000004,37.00000000000001,31.000000000000004,31.000000000000004,26.000000000000004,28.000000000000004,20.0,46.00000000000001,31.000000000000004,52.00000000000001,26.000000000000004,55.0,20.0,42.00000000000001,46.00000000000001,39.0,46.00000000000001,37.00000000000001,58.0,33.0,70.0,45.0,46.00000000000001,47.00000000000001,57.040000000000006,51.00000000000001,70.0,41.00000000000001,26.000000000000004,42.99999999999999,26.000000000000004,40.0,27.0,44.0,27.0,54.0,73.0,54.0,72.0,50.0,71.0,29.0,73.0,29.0,72.0,34.0,71.0
42.00000000000001,27.42,42.00000000000001,31.000000000000004,37.00000000000001,31.000000000000004,31.000000000000004,26.000000000000004,28.000000000000004,19.939999999999998,46.00000000000001,31.000000000000004,52.00000000000001,26.000000000000004,55.0,20.0,42.00000000000001,46.00000000000001,39.0,46.00000000000001,37.00000000000001,58.0,33.0,70.0,45.0,46.00000000000001,47.00000000000001,57.580000000000005,51.00000000000001,70.0,41.00000000000001,26.000000000000004,42.99999999999999,26.000000000000004,40.0,27.0,44.0,27.0,54.0,73.0,54.0,72.0,50.0,71.0,29.0,73.0,29.0,72.0,34.0,71.0
42.00000000000001,27.02,42.00000000000001,31.000000000000004,37.00000000000001,31.000000000000004,31.000000000000004,26.000000000000004,28.000000000000004,19.26,46.00000000000001,31.000000000000004,52.00000000000001,26.000000000000004,55.08,20.0,42.00000000000001,46.00000000000001,39.0,46.00000000000001,36.92000000000001,58.0,33.0,70.0,45.0,46.00000000000001,47.00000000000001,57.900000000000006,51.00000000000001,70.0,41.00000000000001,26.000000000000004,42.99999999999999,26.000000000000004,40.0,27.0,44.0,26.919999999999998,54.0,73.0,54.0,72.0,50.0,71.0,29.0,73.0,29.0,72.0,34.0,71.0
42.00000000000001,27.0,42.00000000000001,31.000000000000004,37.00000000000001,31.000000000000004,31.000000000000004,26.000000000000004,28.000000000000004,19.0,46.00000000000001,31.000000000000004,52.00000000000001,26.000000000000004,55.900000000000006,20.0,42.00000000000001,46.00000000000001,39.0,46.00000000000001,36.0,58.0,33.0,70.0,45.0,46.00000000000001,47.10000000000001,57.10000000000001,51.00000000000001,70.0,41.00000000000001,26.000000000000004,42.99999999999999,26.000000000000004,40.0,27.0,44.0,26.2,54.0,73.0,54.0,72.0,50.0,71.0,29.0,73.0,29.0,72.0,34.0,71.0
42.00000000000001,27.26,42.00000000000001,31.020000000000003,37.00000000000001,31.020000000000003,31.000000000000004,26.020000000000003,28.000000000000004,19.02,46.00000000000001,31.020000000000003,52.00000000000001,26.020000000000003,56.00000000000001,20.02,42.00000000000001,46.02000000000001,38.98,46.02000000000001,35.06,58.0,33.0,70.0,45.0,46.02000000000001,47.92,57.00000000000001,51.00000000000001,70.0,41.00000000000001,26.020000000000003,42.99999999999999,26.020000000000003,40.0,27.02,44.0,26.939999999999998,54.0,73.0,54.0,72.0,50.0,71.0,29.0,73.0,29.0,72.0,34.0,71.0
42.00000000000001,27.98,42.00000000000001,31.46,37.00000000000001,31.42,31.000000000000004,26.42,28.000000000000004,19.42,46.00000000000001,31.42,52.00000000000001,26.46,56.00000000000001,20.46,42.00000000000001,46.42000000000001,38.58,46.42000000000001,34.54,58.040000000000006,33.0,70.0,45.0,46.46000000000001,48.040000000000006,57.040000000000006,51.00000000000001,70.0,41.00000000000001,26.46,42.99999999999999,26.46,40.0,27.42,44.0,27.42,54.0,73.0,54.0,72.0,50.0,71.0,29.0,73.0,29.0,72.0,34.0,71.0
42.00000000000001,28.700000000000003,42.00000000000001,32.6,37.00000000000001,32.08,31.000000000000004,27.08,28.000000000000004,20.08,46.00000000000001,32.08,52.00000000000001,27.6,56.00000000000001,21.6,42.00000000000001,47.080000000000005,38.04,47.080000000000005,33.4,58.580000000000005,33.0,70.0,45.0,47.60000000000001,48.64,57.580000000000005,51.00000000000001,70.0,41.00000000000001,27.6,42.99999999999999,27.6,39.94,28.080000000000002,44.0,28.080000000000002,54.0,73.0,54.0,72.0,50.0,71.0,29.0,73.0,29.0,72.0,34.0,71.0
42.00000000000001,30.54,42.00000000000001,33.8,37.00000000000001,33.56,31.000000000000004,28.559999999999995,28.000000000000004,21.479999999999997,46.00000000000001,33.56,52.00000000000001,28.800000000000004,56.00000000000001,22.800000000000004,42.00000000000001,48.56,38.0,48.56,32.28,58.980000000000004,33.0,70.0,45.0,48.8,49.72,57.980000000000004,51.00000000000001,70.0,41.00000000000001,28.800000000000004,42.99999999999999,28.800000000000004,39.260000000000005,29.56,44.0,29.56,54.0,72.92,54.0,72.0,50.0,71.0,29.0,73.0,29.0,72.0,34.0,71.0
