528,232,0,720,536,0,720,536,0,728,552,0,736,552,0,728,536,0,736,552,0,736,552,0,720,568,0,720,568,0,728,592,0,608,904,0,728,568,0,728,592,0,608,904,0,528,216,0,472,912,0,496,192,0,296,384,0,632,904,0,632,904,0,608,904,0,640,904,0,632,912,0,608,904,0
472,192,0,800,544,0,776,544,0,320,176,0,392,880,0,824,544,0,600,216,0,192,664,0,680,504,0,680,504,0,680,528,0,400,856,0,688,504,0,688,528,0,608,856,0,456,192,0,488,184,0,792,520,0,520,216,0,680,608,0,680,608,0,608,872,0,368,896,0,368,896,0,408,856,0
464,448,0,480,496,0,408,488,0,320,408,0,272,272,0,552,488,0,624,392,0,272,272,0,888,560,0,728,568,0,360,728,0,408,856,0,888,560,0,584,712,0,600,856,0,448,432,0,480,432,0,848,632,0,512,440,0,624,888,0,624,888,0,640,216,0,368,896,0,632,216,0,416,864,0
464,416,0,480,472,0,408,472,0,320,384,0,656,232,0,888,536,0,624,368,0,656,240,0,888,560,0,888,560,0,360,728,0,408,856,0,880,560,0,880,576,0,600,864,0,448,408,0,480,400,0,848,640,0,512,416,0,624,888,0,624,888,0,600,864,0,624,888,0,616,888,0,416,864,0
464,424,0,480,480,0,408,472,0,328,392,0,280,256,0,552,472,0,624,376,0,192,664,0,728,568,0,728,568,0,408,856,0,600,864,0,728,568,0,728,592,0,600,864,0,448,408,0,480,408,0,848,640,0,512,424,0,624,888,0,624,888,0,600,864,0,624,888,0,616,888,0,608,864,0
464,424,0,472,480,0,400,472,0,320,400,0,264,264,0,544,472,0,624,376,0,824,544,0,480,696,0,784,600,0,408,856,0,600,864,0,528,688,0,592,848,0,600,872,0,448,416,0,480,408,0,792,520,0,512,424,0,624,896,0,624,888,0,632,208,0,624,888,0,624,896,0,608,864,0
456,432,0,472,488,0,400,488,0,312,408,0,256,272,0,544,480,0,624,384,0,256,272,0,392,152,0,888,568,0,408,864,0,600,864,0,408,152,0,424,184,0,600,872,0,448,424,0,472,416,0,800,512,0,512,432,0,624,896,0,624,888,0,440,216,0,616,896,0,616,896,0,608,864,0
464,400,0,480,464,0,408,456,0,776,248,0,280,240,0,552,448,0,632,360,0,272,240,0,392,152,0,824,544,0,368,728,0,600,856,0,832,544,0,584,784,0,600,864,0,448,392,0,480,392,0,848,640,0,512,408,0,624,896,0,632,888,0,592,880,0,632,888,0,624,888,0,592,872,0
464,352,0,472,424,0,392,408,0,296,176,0,296,152,0,552,416,0,624,312,0,296,152,0,592,768,0,576,768,0,592,824,0,400,856,0,288,224,0,600,832,0,600,864,0,448,344,0,480,344,0,840,640,0,512,368,0,624,896,0,624,888,0,600,888,0,624,896,0,616,896,0,408,864,0
464,328,0,480,392,0,408,392,0,776,248,0,672,160,0,552,384,0,624,296,0,664,160,0,592,768,0,576,768,0,592,832,0,688,600,0,608,768,0,368,768,0,400,864,0,448,320,0,480,320,0,432,336,0,512,344,0,600,896,0,608,896,0,408,872,0,608,896,0,680,608,0,688,608,0
