472,176,0,480,272,0,848,128,0,800,560,0,616,872,0,552,272,0,232,384,0,392,880,0,216,400,0,216,400,0,384,576,0,400,624,0,224,400,0,392,584,0,592,576,0,464,176,0,488,168,0,440,200,0,520,200,0,392,624,0,392,632,0,592,576,0,680,608,0,680,608,0,392,624,0
472,176,0,472,256,0,400,248,0,320,160,0,688,608,0,288,384,0,616,144,0,408,856,0,296,408,0,296,408,0,416,704,0,600,856,0,288,408,0,416,704,0,608,856,0,456,168,0,488,168,0,440,192,0,512,200,0,616,888,0,624,888,0,616,864,0,600,888,0,600,888,0,608,872,0
456,248,0,472,320,0,408,320,0,312,216,0,192,672,0,544,312,0,616,208,0,192,672,0,888,560,0,888,560,0,600,760,0,608,856,0,888,560,0,592,752,0,608,856,0,440,240,0,472,240,0,848,632,0,504,264,0,624,888,0,632,888,0,608,872,0,368,896,0,368,888,0,640,64,0
472,360,0,480,424,0,416,424,0,328,328,0,288,216,0,552,424,0,624,312,0,656,192,0,752,536,0,744,544,0,752,568,0,608,864,0,760,536,0,760,576,0,608,856,0,456,352,0,488,352,0,736,448,0,520,368,0,632,888,0,632,888,0,600,880,0,632,888,0,624,888,0,600,872,0
504,392,0,512,448,0,440,432,0,384,320,0,400,856,0,584,456,0,672,392,0,400,856,0,888,560,0,896,560,0,360,712,0,608,864,0,888,560,0,888,568,0,608,864,0,496,376,0,520,384,0,192,672,0,552,400,0,632,896,0,632,888,0,600,880,0,368,896,0,368,888,0,608,864,0
464,384,0,472,440,0,400,432,0,320,352,0,608,144,0,544,432,0,616,320,0,192,664,0,888,560,0,896,560,0,424,744,0,600,856,0,888,560,0,880,576,0,600,864,0,448,368,0,480,368,0,848,632,0,512,384,0,624,888,0,624,888,0,608,864,0,608,896,0,616,888,0,608,864,0
448,424,0,464,472,0,392,472,0,288,408,0,208,296,0,536,464,0,568,392,0,576,192,0,496,672,0,448,672,0,456,760,0,400,864,0,536,664,0,600,840,0,608,864,0,432,408,0,464,408,0,416,424,0,496,408,0,632,896,0,632,888,0,600,888,0,368,888,0,368,888,0,408,872,0
424,416,0,432,472,0,672,544,0,776,248,0,680,560,0,504,456,0,576,368,0,616,232,0,688,568,0,680,568,0,400,864,0,600,864,0,696,568,0,536,728,0,600,864,0,408,400,0,440,400,0,784,552,0,472,408,0,624,888,0,624,888,0,688,608,0,368,896,0,368,896,0,680,608,0
496,400,0,504,456,0,440,448,0,344,368,0,280,248,0,576,448,0,640,344,0,400,864,0,888,560,0,896,560,0,400,704,0,608,864,0,888,560,0,888,576,0,608,864,0,488,392,0,512,384,0,464,400,0,544,400,0,632,896,0,632,888,0,608,888,0,360,896,0,360,888,0,672,200,0
464,448,0,472,504,0,408,496,0,312,424,0,192,672,0,552,496,0,616,384,0,192,672,0,888,568,0,888,568,0,408,848,0,384,888,0,880,568,0,400,840,0,384,888,0,448,440,0,480,432,0,432,448,0,512,448,0,368,904,0,376,904,0,384,896,0,368,904,0,368,896,0,384,896,0
