480,216,0,496,288,0,448,296,0,440,384,0,696,72,0,424,504,0,224,360,0,208,352,0,712,544,0,704,544,0,704,576,0,688,608,0,224,392,0,640,176,0,720,600,0,464,200,0,504,200,0,448,208,0,520,208,0,736,608,0,736,608,0,720,600,0,680,616,0,688,608,0,688,608,0
504,200,0,504,280,0,448,280,0,360,176,0,312,80,0,568,272,0,656,176,0,712,88,0,512,472,0,472,472,0,456,720,0,688,608,0,552,472,0,560,608,0,728,608,0,488,192,0,520,192,0,464,200,0,544,200,0,736,608,0,736,608,0,736,608,0,416,968,0,688,608,0,688,608,0
488,248,0,496,320,0,440,320,0,376,272,0,328,224,0,560,312,0,648,216,0,712,112,0,832,544,0,832,544,0,832,560,0,832,576,0,832,544,0,840,560,0,840,576,0,472,232,0,504,232,0,456,248,0,528,248,0,736,608,0,736,608,0,840,584,0,416,968,0,416,968,0,832,576,0
488,384,0,496,456,0,448,456,0,376,400,0,720,240,0,872,600,0,648,352,0,880,656,0,512,632,0,824,608,0,440,768,0,448,928,0,552,632,0,568,760,0,576,928,0,472,376,0,504,368,0,448,384,0,528,376,0,608,960,0,608,952,0,568,936,0,416,968,0,688,608,0,696,600,0
456,464,0,480,488,0,504,488,0,784,248,0,448,928,0,456,496,0,432,576,0,720,440,0,488,560,0,504,560,0,432,776,0,448,928,0,544,736,0,576,768,0,576,920,0,880,640,0,464,456,0,480,464,0,472,464,0,608,960,0,608,960,0,568,936,0,608,960,0,600,968,0,456,936,0
880,656,0,488,632,0,800,208,0,328,576,0,232,480,0,552,616,0,640,560,0,712,464,0,512,768,0,480,768,0,416,792,0,456,920,0,544,760,0,584,768,0,576,928,0,872,640,0,504,624,0,848,640,0,512,608,0,200,680,0,200,680,0,568,928,0,456,912,0,448,920,0,456,928,0
880,656,0,480,456,0,512,456,0,528,496,0,248,376,0,456,456,0,840,528,0,832,536,0,488,536,0,512,536,0,832,560,0,832,576,0,832,544,0,840,560,0,576,928,0,872,640,0,888,640,0,488,432,0,464,432,0,608,960,0,608,960,0,568,936,0,824,584,0,824,584,0,832,584,0
880,656,0,472,464,0,504,464,0,512,504,0,448,936,0,440,464,0,440,512,0,712,384,0,480,552,0,504,552,0,408,792,0,448,928,0,456,552,0,576,800,0,576,928,0,880,640,0,840,192,0,480,432,0,456,432,0,608,960,0,608,952,0,568,928,0,744,608,0,744,608,0,456,928,0
880,656,0,824,216,0,800,208,0,784,248,0,440,952,0,840,520,0,640,544,0,224,424,0,512,736,0,480,736,0,416,776,0,448,928,0,552,736,0,592,768,0,584,928,0,872,640,0,888,640,0,480,448,0,744,392,0,600,960,0,608,960,0,568,936,0,688,456,0,200,680,0,456,928,0
440,592,0,504,624,0,800,208,0,328,592,0,232,512,0,560,616,0,648,584,0,584,936,0,512,760,0,472,760,0,416,784,0,448,920,0,832,544,0,584,768,0,576,920,0,872,640,0,880,640,0,872,112,0,512,592,0,832,584,0,832,584,0,840,584,0,416,968,0,416,968,0,456,928,0
